scale_group,scale,instance_idx,variant,policy_ablation,satellites,tasks,num_prefs,hv,igd,igd_norm,hv_gap_to_full_percent,seconds,seconds_per_pref,avg_scheduled,points,nd_points,reference_hv
Small,s5_n150,1,w/o preference conditioning,final_pair_no_preference,5,150,50,0.2836530659834487,0.07203391514160336,0.4715514654053121,21.25444015563868,1.5140726566314697,0.030281453132629393,42.0,50,1,0.360214679461397
Small,s5_n150,2,Full,final_pair_self_cross,5,150,50,0.34940603438916373,0.0,0.0,0.0,1.5943114757537842,0.031886229515075686,41.64,50,13,0.34940603438916373
Small,s5_n150,2,w/o exact-oracle teacher,final_pair_self_cross,5,150,50,0.21332367193867516,0.13627066232822538,0.7011957271163359,38.94676939062875,1.296356201171875,0.0259271240234375,31.22,50,3,0.34940603438916373
Small,s5_n150,2,w/o trajectory-level labels,final_pair_self_cross,5,150,50,0.2270113367385318,0.1261119520945989,0.5487257418239252,35.02936000078075,1.4767210483551025,0.02953442096710205,35.12,50,6,0.34940603438916373
Small,s5_n150,2,w/o preference conditioning,final_pair_no_preference,5,150,50,0.23971887378989346,0.13895446939991518,0.6955735260706553,31.392463152797813,1.368398666381836,0.02736797332763672,37.0,50,1,0.34940603438916373
Small,s5_n150,3,Full,final_pair_self_cross,5,150,50,0.3051175914979707,0.0,0.0,0.0,1.5869123935699463,0.03173824787139892,35.84,50,11,0.3051175914979707
Small,s5_n150,3,w/o exact-oracle teacher,final_pair_self_cross,5,150,50,0.25009593825793996,0.07247186779362333,0.2736613810049005,18.032933784611586,1.4041175842285156,0.028082351684570312,30.62,50,5,0.3051175914979707
Small,s5_n150,3,w/o trajectory-level labels,final_pair_self_cross,5,150,50,0.2437313192451681,0.05286388027838507,0.32000673835528903,20.11888988485636,1.3959567546844482,0.027919135093688964,31.52,50,8,0.3051175914979707
Small,s5_n150,3,w/o preference conditioning,final_pair_no_preference,5,150,50,0.18979449673154616,0.19446689156342034,0.7433115421998514,37.79627854305199,1.404416561126709,0.02808833122253418,32.0,50,1,0.3051175914979707
Small,s5_n150,4,Full,final_pair_self_cross,5,150,50,0.3413481683277595,0.0,0.0,0.0,1.5423836708068848,0.030847673416137696,37.44,50,8,0.3413481683277595
Small,s5_n150,4,w/o exact-oracle teacher,final_pair_self_cross,5,150,50,0.26854842902271914,0.05947900528128994,0.3692870982667571,21.32712170734096,1.4100465774536133,0.028200931549072265,33.94,50,8,0.3413481683277595
Small,s5_n150,4,w/o trajectory-level labels,final_pair_self_cross,5,150,50,0.28349183587791105,0.08054701165626203,0.3769240648384265,16.949360746033154,1.4943697452545166,0.029887394905090334,38.62,50,7,0.3413481683277595
Small,s5_n150,4,w/o preference conditioning,final_pair_no_preference,5,150,50,0.22939851132833886,0.09673203764138387,0.5168395934301431,32.79632568349615,1.476656436920166,0.02953312873840332,38.0,50,1,0.3413481683277595
Small,s5_n150,5,Full,final_pair_self_cross,5,150,50,0.3270037441695969,0.0,0.0,0.0,1.5036139488220215,0.03007227897644043,38.96,50,12,0.3270037441695969
Small,s5_n150,5,w/o exact-oracle teacher,final_pair_self_cross,5,150,50,0.20520975581469017,0.12800255335229904,0.628694428965784,37.24544153590474,1.3152868747711182,0.026305737495422362,29.42,50,6,0.3270037441695969
Small,s5_n150,5,w/o trajectory-level labels,final_pair_self_cross,5,150,50,0.2163144396910104,0.15720133386447252,0.4862667678865762,33.84955262811262,1.4238393306732178,0.028476786613464356,31.26,50,6,0.3270037441695969
Small,s5_n150,5,w/o preference conditioning,final_pair_no_preference,5,150,50,0.25050627308974815,0.129296823737771,0.44062592573535114,23.39345418631481,1.495295763015747,0.02990591526031494,38.0,50,1,0.3270037441695969
Small,s5_n150,6,Full,final_pair_self_cross,5,150,50,0.35640611658982596,0.0,0.0,0.0,1.5879545211791992,0.031759090423583984,40.44,50,11,0.3564061165898259
Small,s5_n150,6,w/o exact-oracle teacher,final_pair_self_cross,5,150,50,0.2624640741079815,0.09344444129027409,0.442022779914434,26.35814541588205,1.457237958908081,0.02914475917816162,34.04,50,5,0.3564061165898259
Small,s5_n150,6,w/o trajectory-level labels,final_pair_self_cross,5,150,50,0.29786710327824295,0.056813912447995024,0.27208393019969046,16.424806025131524,1.597923994064331,0.03195847988128662,37.6,50,8,0.3564061165898259
Small,s5_n150,6,w/o preference conditioning,final_pair_no_preference,5,150,50,0.2847951730190085,0.10462604590812868,0.41630671949114434,20.092512512413403,1.5817945003509521,0.031635890007019045,43.0,50,1,0.3564061165898259
Small,s5_n150,7,Full,final_pair_self_cross,5,150,50,0.3148366873410476,0.0,0.0,0.0,1.5222067832946777,0.030444135665893556,37.02,50,8,0.3148366873410476
Small,s5_n150,7,w/o exact-oracle teacher,final_pair_self_cross,5,150,50,0.23889061546787332,0.09243682108718303,0.6656594534432638,24.12237039926211,1.354294776916504,0.027085895538330077,34.6,50,5,0.3148366873410476
Small,s5_n150,7,w/o trajectory-level labels,final_pair_self_cross,5,150,50,0.24981943418939442,0.07791033030117658,0.5125309253527373,20.651104450614127,1.4178822040557861,0.028357644081115723,35.06,50,4,0.3148366873410476
Small,s5_n150,7,w/o preference conditioning,final_pair_no_preference,5,150,50,0.2411394087587582,0.060766638544238735,0.6202471761263726,23.40809745036373,1.344848871231079,0.026896977424621583,35.0,50,1,0.3148366873410476
Small,s5_n150,8,Full,final_pair_self_cross,5,150,50,0.3149870299848532,0.0,0.0,0.0,1.525676965713501,0.03051353931427002,35.62,50,12,0.3149870299848532
Small,s5_n150,8,w/o exact-oracle teacher,final_pair_self_cross,5,150,50,0.26630958604708477,0.0553594469235209,0.26092483030570346,15.453793110182716,1.3224260807037354,0.026448521614074707,31.34,50,10,0.3149870299848532
Small,s5_n150,8,w/o trajectory-level labels,final_pair_self_cross,5,150,50,0.26831402681245203,0.05501430954539679,0.16658070103079112,14.817436506717598,1.4227046966552734,0.028454093933105468,33.92,50,9,0.3149870299848532
Small,s5_n150,8,w/o preference conditioning,final_pair_no_preference,5,150,50,0.22627891394371102,0.1237173074424851,0.48758778949459874,28.162466259454515,1.4273159503936768,0.028546319007873536,36.0,50,1,0.3149870299848532
Small,s5_n150,9,Full,final_pair_self_cross,5,150,50,0.3288362931854256,0.0,0.0,0.0,1.4922997951507568,0.029845995903015135,35.1,50,12,0.3288362931854256
Small,s5_n150,9,w/o exact-oracle teacher,final_pair_self_cross,5,150,50,0.2513851979575873,0.07204583937740258,0.3384866512645364,23.553086089607778,1.3903095722198486,0.02780619144439697,31.08,50,5,0.3288362931854256
Small,s5_n150,9,w/o trajectory-level labels,final_pair_self_cross,5,150,50,0.2543120141151832,0.08455397296469029,0.3049362982714815,22.663033434761207,1.365720510482788,0.027314410209655762,33.2,50,7,0.3288362931854256
Small,s5_n150,9,w/o preference conditioning,final_pair_no_preference,5,150,50,0.2123638501377757,0.1405811623588545,0.5468589804725286,35.419582771532134,1.4194416999816895,0.028388833999633788,34.0,50,1,0.3288362931854256
Small,s5_n200,0,Full,final_pair_self_cross,5,200,50,0.25537936642246206,0.0,0.0,0.0,1.811635971069336,0.03623271942138672,35.66,50,13,0.25537936642246206
Small,s5_n200,0,w/o exact-oracle teacher,final_pair_self_cross,5,200,50,0.18161471301859766,0.0718000794619026,0.3712551555728104,28.884343491493752,1.6441373825073242,0.03288274765014648,30.88,50,7,0.25537936642246206
Small,s5_n200,0,w/o trajectory-level labels,final_pair_self_cross,5,200,50,0.18336473899043262,0.06599795070797122,0.35955401018066263,28.199078273574784,1.6243212223052979,0.03248642444610596,29.82,50,7,0.25537936642246206
Small,s5_n200,0,w/o preference conditioning,final_pair_no_preference,5,200,50,0.18046039054887744,0.14292610566722208,0.4609177181375786,29.336346519730057,1.6286602020263672,0.03257320404052735,35.0,50,1,0.25537936642246206
Small,s5_n200,1,Full,final_pair_self_cross,5,200,50,0.25510379111515613,0.004365618720620721,0.022733377644414677,0.0,1.7208456993103027,0.034416913986206055,40.78,50,8,0.2558772820009122
Small,s5_n200,1,w/o exact-oracle teacher,final_pair_self_cross,5,200,50,0.2180100208225792,0.04357505228963646,0.2616547542648306,14.540658188741881,1.8804197311401367,0.037608394622802736,33.08,50,8,0.2558772820009122
Small,s5_n200,1,w/o trajectory-level labels,final_pair_self_cross,5,200,50,0.23646944348708532,0.02327714285815473,0.11620156696818644,7.304614151993963,1.748619794845581,0.03497239589691162,37.42,50,6,0.2558772820009122
Small,s5_n200,1,w/o preference conditioning,final_pair_no_preference,5,200,50,0.18906658020920844,0.11297070566343978,0.44295796304345275,25.886409064041665,1.828310489654541,0.03656620979309082,41.0,50,1,0.2558772820009122
Small,s5_n200,2,Full,final_pair_self_cross,5,200,50,0.26538302023188787,0.0011707341910818937,0.002645380450956804,0.0,1.8100104331970215,0.03620020866394043,38.06,50,16,0.26592002764705863
Small,s5_n200,2,w/o exact-oracle teacher,final_pair_self_cross,5,200,50,0.19253496120054797,0.08069327442655362,0.3413472644183516,27.450158253412866,1.6589457988739014,0.033178915977478025,33.18,50,8,0.26592002764705863
Small,s5_n200,2,w/o trajectory-level labels,final_pair_self_cross,5,200,50,0.2335251015795532,0.05479567996936636,0.1616428983232647,12.00450527109748,1.814014196395874,0.03628028392791748,37.56,50,9,0.26592002764705863
Small,s5_n200,2,w/o preference conditioning,final_pair_no_preference,5,200,50,0.1945097891827867,0.15196342206027727,0.47283521607393864,26.706015700316154,1.8420038223266602,0.036840076446533206,37.0,50,1,0.26592002764705863
Small,s5_n200,3,Full,final_pair_self_cross,5,200,50,0.26997487389175334,0.002934299883416664,0.012585258485320803,0.0,2.1450259685516357,0.042900519371032717,41.68,50,14,0.2700996018955226
Small,s5_n200,3,w/o exact-oracle teacher,final_pair_self_cross,5,200,50,0.19646222439440614,0.07619221875961321,0.3006024612269754,27.229441183782967,1.8353710174560547,0.03670742034912109,34.82,50,8,0.2700996018955226
Small,s5_n200,3,w/o trajectory-level labels,final_pair_self_cross,5,200,50,0.23477607581624615,0.031238718091258486,0.14405682902527256,13.037805173536327,2.020003318786621,0.04040006637573242,39.7,50,12,0.2700996018955226
Small,s5_n200,3,w/o preference conditioning,final_pair_no_preference,5,200,50,0.18323949925288366,0.13249141862650848,0.44061781896880503,32.127202575765,1.982205867767334,0.03964411735534668,40.0,50,1,0.2700996018955226
Small,s5_n200,4,Full,final_pair_self_cross,5,200,50,0.2696430229482979,0.0,0.0,0.0,1.9818649291992188,0.039637298583984376,40.62,50,11,0.2696430229482979
Small,s5_n200,4,w/o exact-oracle teacher,final_pair_self_cross,5,200,50,0.20976782229993057,0.059364318378787154,0.3812777457693801,22.205358771640814,1.9099740982055664,0.038199481964111326,36.5,50,7,0.2696430229482979
Small,s5_n200,4,w/o trajectory-level labels,final_pair_self_cross,5,200,50,0.23165750869928817,0.04307759632152044,0.24431592942940308,14.087334370336436,1.8886096477508545,0.03777219295501709,36.66,50,7,0.2696430229482979
Small,s5_n200,4,w/o preference conditioning,final_pair_no_preference,5,200,50,0.19432814794454858,0.12012687334208415,0.6739616788879634,27.931327197066175,1.788801670074463,0.03577603340148926,39.0,50,1,0.2696430229482979
Small,s5_n200,5,Full,final_pair_self_cross,5,200,50,0.2731630366382547,0.0,0.0,0.0,2.0409786701202393,0.04081957340240479,42.9,50,14,0.2731630366382547
Small,s5_n200,5,w/o exact-oracle teacher,final_pair_self_cross,5,200,50,0.15176864322842282,0.19856418178656818,0.48547409278597536,44.44027087405404,2.040231466293335,0.0408046293258667,32.16,50,4,0.2731630366382547
Small,s5_n200,5,w/o trajectory-level labels,final_pair_self_cross,5,200,50,0.19024801635007088,0.12842335252454667,0.30745892616430914,30.353674973231026,1.7978663444519043,0.035957326889038084,37.1,50,4,0.2731630366382547
Small,s5_n200,5,w/o preference conditioning,final_pair_no_preference,5,200,50,0.1914352330687156,0.14957108123987187,0.41505187280212535,29.919056610052948,1.7916617393493652,0.03583323478698731,42.0,50,1,0.2731630366382547
Small,s5_n200,6,Full,final_pair_self_cross,5,200,50,0.27044765846250407,0.002916810702460867,0.027468523260131304,0.0,1.8512601852416992,0.03702520370483398,39.04,50,7,0.27045380140401454
Small,s5_n200,6,w/o exact-oracle teacher,final_pair_self_cross,5,200,50,0.19714118841840841,0.0803592848387622,0.3877325879159129,27.105603524483517,1.6694345474243164,0.03338869094848633,34.3,50,2,0.27045380140401454
Small,s5_n200,6,w/o trajectory-level labels,final_pair_self_cross,5,200,50,0.21500652234115086,0.078679636997523,0.3543548374423866,20.499765624349003,1.726356029510498,0.03452712059020996,36.78,50,7,0.27045380140401454
Small,s5_n200,6,w/o preference conditioning,final_pair_no_preference,5,200,50,0.19736632825135308,0.1295670314305722,0.5481630242788719,27.022356424388594,1.717435598373413,0.03434871196746826,39.0,50,1,0.27045380140401454
Small,s5_n200,7,Full,final_pair_self_cross,5,200,50,0.252682087893936,0.0012093191587521544,0.002392016872359301,0.0,1.8007986545562744,0.03601597309112549,36.88,50,12,0.2526822370099605
Small,s5_n200,7,w/o exact-oracle teacher,final_pair_self_cross,5,200,50,0.19156623600130057,0.07253725715218873,0.2823397779028711,24.186855665957992,1.5929911136627197,0.031859822273254394,31.16,50,7,0.2526822370099605
Small,s5_n200,7,w/o trajectory-level labels,final_pair_self_cross,5,200,50,0.19188096369923333,0.052349746655356556,0.26383222290505004,24.06230085459168,1.6390440464019775,0.03278088092803955,31.04,50,9,0.2526822370099605
Small,s5_n200,7,w/o preference conditioning,final_pair_no_preference,5,200,50,0.18407822230180632,0.13965182350324254,0.40502392929506104,27.15026860982973,1.658231258392334,0.03316462516784668,38.0,50,1,0.2526822370099605
Small,s5_n200,8,Full,final_pair_self_cross,5,200,50,0.26477019323659756,0.0,0.0,0.0,1.8135461807250977,0.03627092361450195,38.46,50,18,0.26477019323659756
Small,s5_n200,8,w/o exact-oracle teacher,final_pair_self_cross,5,200,50,0.16608986096895367,0.12660327042878122,0.3553387110006779,37.270181760778314,1.630831241607666,0.03261662483215332,31.24,50,7,0.26477019323659756
Small,s5_n200,8,w/o trajectory-level labels,final_pair_self_cross,5,200,50,0.19086975033413528,0.10571975819495145,0.26401468920758353,27.91116401702557,1.7897813320159912,0.03579562664031982,37.12,50,7,0.26477019323659756
Small,s5_n200,8,w/o preference conditioning,final_pair_no_preference,5,200,50,0.17501206870017993,0.1675992277963324,0.40878905190551207,33.90038864994525,1.7711048126220703,0.03542209625244141,40.0,50,1,0.26477019323659756
Small,s5_n200,9,Full,final_pair_self_cross,5,200,50,0.23991658349522785,0.004024782969415541,0.016370267017145803,0.0,1.807025671005249,0.03614051342010498,34.32,50,11,0.24022380964266468
Small,s5_n200,9,w/o exact-oracle teacher,final_pair_self_cross,5,200,50,0.17627027438419454,0.06755932017512362,0.2855229640530033,26.528515946584946,1.663910150527954,0.03327820301055908,30.6,50,8,0.24022380964266468
Small,s5_n200,9,w/o trajectory-level labels,final_pair_self_cross,5,200,50,0.20167279995568899,0.050253353060319195,0.1656711303337008,15.94045021081236,1.7741289138793945,0.03548257827758789,33.12,50,8,0.24022380964266468
Small,s5_n200,9,w/o preference conditioning,final_pair_no_preference,5,200,50,0.1504236782859769,0.1836318748391509,0.5588861184262247,37.301675401288406,1.6487131118774414,0.032974262237548825,33.0,50,1,0.24022380964266468
Medium,s8_n200,0,Full,final_pair_self_cross,8,200,50,0.3886591562559004,0.0007039826219222972,0.0025359526170870604,0.0,2.886338949203491,0.057726778984069825,61.0,50,16,0.388778517158232
Medium,s8_n200,0,w/o exact-oracle teacher,final_pair_self_cross,8,200,50,0.3206088912456259,0.058584826354059864,0.23446558794160866,17.50898284909283,2.6655092239379883,0.053310184478759765,53.98,50,12,0.388778517158232
Medium,s8_n200,0,w/o trajectory-level labels,final_pair_self_cross,8,200,50,0.3357930077867223,0.05130309051413201,0.18275375333231095,13.602187834311586,2.718151807785034,0.054363036155700685,58.54,50,10,0.388778517158232
Medium,s8_n200,0,w/o preference conditioning,final_pair_no_preference,8,200,50,0.30334106127352484,0.1081000915851269,0.3533027730426481,21.95190660224677,2.799610137939453,0.055992202758789064,62.0,50,1,0.388778517158232
Medium,s8_n200,1,Full,final_pair_self_cross,8,200,50,0.4347251337864424,0.0,0.0,0.0,2.811511278152466,0.05623022556304932,61.3,50,16,0.4347251337864424
Medium,s8_n200,1,w/o exact-oracle teacher,final_pair_self_cross,8,200,50,0.29301371365302176,0.15541859886087633,0.5839892699012798,32.597935826511474,2.6262710094451904,0.052525420188903806,49.76,50,6,0.4347251337864424
Medium,s8_n200,1,w/o trajectory-level labels,final_pair_self_cross,8,200,50,0.3010811926479643,0.15148942744635113,0.5680368473536934,30.742170339783105,2.7506906986236572,0.055013813972473145,54.86,50,7,0.4347251337864424
Medium,s8_n200,1,w/o preference conditioning,final_pair_no_preference,8,200,50,0.2712932158373148,0.12988001950173322,0.6072379098043235,37.594310806380264,2.624051570892334,0.05248103141784668,52.0,50,1,0.4347251337864424
Medium,s8_n200,2,Full,final_pair_self_cross,8,200,50,0.3765111539427439,0.0006012587059969709,0.0019828051491616668,0.0,2.6856250762939453,0.053712501525878906,57.52,50,16,0.37663230616828847
Medium,s8_n200,2,w/o exact-oracle teacher,final_pair_self_cross,8,200,50,0.2714948327687107,0.10711169354807684,0.33775195446966416,27.891954879510166,2.6883151531219482,0.053766303062438965,50.02,50,8,0.37663230616828847
Medium,s8_n200,2,w/o trajectory-level labels,final_pair_self_cross,8,200,50,0.2759815189462245,0.10780407242224298,0.34301456668812597,26.700307266808608,2.63905668258667,0.0527811336517334,49.8,50,9,0.37663230616828847
Medium,s8_n200,2,w/o preference conditioning,final_pair_no_preference,8,200,50,0.2852554070193654,0.10865031625063278,0.35631891196726956,24.23719615415584,2.657721519470215,0.053154430389404296,56.0,50,1,0.37663230616828847
Medium,s8_n200,3,Full,final_pair_self_cross,8,200,50,0.39719264302397284,0.0,0.0,0.0,2.8848958015441895,0.05769791603088379,60.92,50,13,0.3971926430239728
Medium,s8_n200,3,w/o exact-oracle teacher,final_pair_self_cross,8,200,50,0.2838787344000752,0.10394911416770611,0.5253082964018745,28.52870278794627,2.643441915512085,0.0528688383102417,50.38,50,9,0.3971926430239728
Medium,s8_n200,3,w/o trajectory-level labels,final_pair_self_cross,8,200,50,0.304437476853135,0.08741949644453963,0.39210190174050885,23.35268988485256,2.7512478828430176,0.05502495765686035,56.2,50,4,0.3971926430239728
Medium,s8_n200,3,w/o preference conditioning,final_pair_no_preference,8,200,50,0.3003417259347034,0.08466994011179037,0.4573430067493043,24.383864804722467,2.616255044937134,0.05232510089874268,59.0,50,1,0.3971926430239728
Medium,s8_n200,4,Full,final_pair_self_cross,8,200,50,0.3793812299340235,0.0007615661514934117,0.002368614099664783,0.0,2.7101805210113525,0.054203610420227054,58.52,50,20,0.37942173466523077
Medium,s8_n200,4,w/o exact-oracle teacher,final_pair_self_cross,8,200,50,0.30674455841740644,0.06875593828051223,0.2186322920421147,19.14608994473685,2.6299173831939697,0.05259834766387939,52.22,50,9,0.37942173466523077
Medium,s8_n200,4,w/o trajectory-level labels,final_pair_self_cross,8,200,50,0.3421425170252694,0.03926516814543802,0.11001091636617023,9.815644520745044,2.752936840057373,0.05505873680114746,55.84,50,12,0.37942173466523077
Medium,s8_n200,4,w/o preference conditioning,final_pair_no_preference,8,200,50,0.287845367461959,0.11586017638322071,0.4034274942498621,24.12767297105951,2.625357151031494,0.052507143020629886,57.0,50,1,0.37942173466523077
Medium,s8_n200,5,Full,final_pair_self_cross,8,200,50,0.3558708773042869,0.007993119773987405,0.024663377324318985,0.0,2.95086669921875,0.059017333984375,59.04,50,15,0.35612218969386766
Medium,s8_n200,5,w/o exact-oracle teacher,final_pair_self_cross,8,200,50,0.2864725713147326,0.07234876651555082,0.297240679744009,19.500979263952356,2.766357898712158,0.05532715797424317,50.98,50,7,0.35612218969386766
Medium,s8_n200,5,w/o trajectory-level labels,final_pair_self_cross,8,200,50,0.3224346096844109,0.03643684928798457,0.10291283226571804,9.395617835647272,2.726790428161621,0.054535808563232424,54.84,50,11,0.35612218969386766
Medium,s8_n200,5,w/o preference conditioning,final_pair_no_preference,8,200,50,0.2794427569365696,0.11542540322190831,0.39189109693045243,21.47636270398365,2.887444019317627,0.057748880386352536,61.0,50,1,0.35612218969386766
Medium,s8_n200,6,Full,final_pair_self_cross,8,200,50,0.39485783156923726,0.0011877491997004065,0.0025657129030733205,0.0,2.7801835536956787,0.05560367107391358,57.8,50,17,0.3948622818416238
Medium,s8_n200,6,w/o exact-oracle teacher,final_pair_self_cross,8,200,50,0.31958089292283987,0.06596390866911785,0.2881780856559814,19.064314451414845,2.6065380573272705,0.05213076114654541,50.76,50,8,0.3948622818416238
Medium,s8_n200,6,w/o trajectory-level labels,final_pair_self_cross,8,200,50,0.3486410175916569,0.059704318574737264,0.17988296622278493,11.70467198128154,2.7413339614868164,0.05482667922973633,56.58,50,9,0.3948622818416238
Medium,s8_n200,6,w/o preference conditioning,final_pair_no_preference,8,200,50,0.29397445901838853,0.13099631447620383,0.4469410625347434,25.549290019124033,2.6410045623779297,0.05282009124755859,56.0,50,1,0.3948622818416238
Medium,s8_n200,7,Full,final_pair_self_cross,8,200,50,0.38197053323632957,0.0,0.0,0.0,2.824578046798706,0.05649156093597412,55.42,50,17,0.38197053323632957
Medium,s8_n200,7,w/o exact-oracle teacher,final_pair_self_cross,8,200,50,0.31481635636079025,0.06122022458039006,0.31248745617015217,17.580983618437983,2.6349987983703613,0.05269997596740723,48.78,50,10,0.38197053323632957
Medium,s8_n200,7,w/o trajectory-level labels,final_pair_self_cross,8,200,50,0.3214261790437998,0.05084832246223754,0.21977140260890013,15.850530060409215,2.7987160682678223,0.05597432136535645,52.2,50,9,0.38197053323632957
Medium,s8_n200,7,w/o preference conditioning,final_pair_no_preference,8,200,50,0.3094404347885882,0.14027235732278318,0.5338129797203797,18.988401496108647,2.7660861015319824,0.05532172203063965,56.0,50,1,0.38197053323632957
Medium,s8_n200,8,Full,final_pair_self_cross,8,200,50,0.41481214392064714,0.0,0.0,0.0,2.8873682022094727,0.05774736404418945,61.12,50,13,0.41481214392064714
Medium,s8_n200,8,w/o exact-oracle teacher,final_pair_self_cross,8,200,50,0.30910026622691555,0.08010220678453213,0.45412171222834974,25.484277459811803,2.7327821254730225,0.05465564250946045,51.86,50,4,0.41481214392064714
Medium,s8_n200,8,w/o trajectory-level labels,final_pair_self_cross,8,200,50,0.3255330211624931,0.07165343626897075,0.36214980164940375,21.522784245013078,2.625188112258911,0.05250376224517822,55.38,50,7,0.41481214392064714
Medium,s8_n200,8,w/o preference conditioning,final_pair_no_preference,8,200,50,0.2899096164809614,0.13006589209198716,0.7867790636371883,30.1106245972344,2.6813406944274902,0.053626813888549806,55.0,50,1,0.41481214392064714
Medium,s8_n200,9,Full,final_pair_self_cross,8,200,50,0.4109523806375371,0.0,0.0,0.0,2.7740235328674316,0.05548047065734863,58.8,50,14,0.410952380637537
Medium,s8_n200,9,w/o exact-oracle teacher,final_pair_self_cross,8,200,50,0.3268809380231176,0.0800127143641712,0.30997056048318833,20.45770911072325,2.6852691173553467,0.053705382347106936,52.24,50,9,0.410952380637537
Medium,s8_n200,9,w/o trajectory-level labels,final_pair_self_cross,8,200,50,0.2957554567380496,0.1295236628311199,0.4028490210243306,28.031696451246983,2.837663173675537,0.05675326347351074,56.38,50,7,0.410952380637537
Medium,s8_n200,9,w/o preference conditioning,final_pair_no_preference,8,200,50,0.2907480137492138,0.12787447474861588,0.5278420072766227,29.250193587354932,2.714657783508301,0.054293155670166016,57.0,50,1,0.410952380637537
Medium,s8_n300,0,Full,final_pair_self_cross,8,300,50,0.2889169299923863,0.0005148257364090664,0.003037520427765578,0.0,4.007801055908203,0.08015602111816406,63.32,50,11,0.28891918028558583
Medium,s8_n300,0,w/o exact-oracle teacher,final_pair_self_cross,8,300,50,0.220958658089087,0.06289527678767128,0.35315690476215217,23.52173405175327,3.5654635429382324,0.07130927085876465,53.7,50,9,0.28891918028558583
Medium,s8_n300,0,w/o trajectory-level labels,final_pair_self_cross,8,300,50,0.2565866613181928,0.031099312343780893,0.17953936255358552,11.190160671804682,3.8250718116760254,0.07650143623352051,59.5,50,7,0.28891918028558583
Medium,s8_n300,0,w/o preference conditioning,final_pair_no_preference,8,300,50,0.19533584437632437,0.09739395412101863,0.5129732713341528,32.390308736330546,3.6400887966156006,0.07280177593231202,61.0,50,1,0.28891918028558583
Medium,s8_n300,1,Full,final_pair_self_cross,8,300,50,0.2937499947558604,0.0008443981086139371,0.002731624427108602,0.0,3.8352417945861816,0.07670483589172364,62.48,50,13,0.29383419752057294
Medium,s8_n300,1,w/o exact-oracle teacher,final_pair_self_cross,8,300,50,0.23393650219599876,0.058465917892964146,0.2778073707891218,20.362040383889514,3.5886924266815186,0.07177384853363038,54.64,50,11,0.29383419752057294
Medium,s8_n300,1,w/o trajectory-level labels,final_pair_self_cross,8,300,50,0.257348007839165,0.04482785251319162,0.12121195666424549,12.392165980104807,3.6714320182800293,0.07342864036560058,57.34,50,9,0.29383419752057294
Medium,s8_n300,1,w/o preference conditioning,final_pair_no_preference,8,300,50,0.1965058936429885,0.11449894906992811,0.45743932610493976,33.10437543792734,3.7583699226379395,0.07516739845275879,63.0,50,1,0.29383419752057294
Medium,s8_n300,2,Full,final_pair_self_cross,8,300,50,0.29297219912565087,0.0,0.0,0.0,3.793710708618164,0.07587421417236329,61.68,50,19,0.29297219912565087
Medium,s8_n300,2,w/o exact-oracle teacher,final_pair_self_cross,8,300,50,0.2198781961197393,0.07586408073335477,0.35798394754013363,24.949125966236398,3.6745972633361816,0.07349194526672363,53.1,50,11,0.29297219912565087
Medium,s8_n300,2,w/o trajectory-level labels,final_pair_self_cross,8,300,50,0.21229496873852682,0.09072805635779684,0.3952017109557759,27.53750377267808,3.801067590713501,0.07602135181427001,57.82,50,7,0.29297219912565087
Medium,s8_n300,2,w/o preference conditioning,final_pair_no_preference,8,300,50,0.19562296070797358,0.10826450302300329,0.47121054207409657,33.228148851053895,3.943909168243408,0.07887818336486817,60.0,50,1,0.29297219912565087
Medium,s8_n300,3,Full,final_pair_self_cross,8,300,50,0.2974423893802559,0.0,0.0,0.0,3.868624210357666,0.07737248420715331,62.8,50,14,0.2974423893802559
Medium,s8_n300,3,w/o exact-oracle teacher,final_pair_self_cross,8,300,50,0.22494770129503258,0.07510489039747063,0.39499863419524933,24.37268213057042,3.500241994857788,0.07000483989715577,54.44,50,11,0.2974423893802559
Medium,s8_n300,3,w/o trajectory-level labels,final_pair_self_cross,8,300,50,0.23560760852691645,0.0646835048864972,0.2557386272480224,20.78882602515969,4.1343443393707275,0.08268688678741455,60.18,50,8,0.2974423893802559
Medium,s8_n300,3,w/o preference conditioning,final_pair_no_preference,8,300,50,0.19610370946550817,0.10513581488065024,0.6235684251961553,34.070019450117606,3.8366408348083496,0.076732816696167,59.0,50,1,0.2974423893802559
Medium,s8_n300,4,Full,final_pair_self_cross,8,300,50,0.3155337507085571,0.0004860220880273256,0.002077039816096407,0.0,4.299120187759399,0.085982403755188,63.5,50,13,0.31554762098554434
Medium,s8_n300,4,w/o exact-oracle teacher,final_pair_self_cross,8,300,50,0.22321982140883329,0.08947009992528762,0.409737236634109,29.256435830533267,4.092315912246704,0.08184631824493409,55.78,50,8,0.31554762098554434
Medium,s8_n300,4,w/o trajectory-level labels,final_pair_self_cross,8,300,50,0.24898790150925185,0.0603004503778783,0.28789273972898805,21.08993064921615,4.0639488697052,0.081278977394104,61.6,50,5,0.31554762098554434
Medium,s8_n300,4,w/o preference conditioning,final_pair_no_preference,8,300,50,0.24452143833132456,0.09170533401639176,0.3780513501236196,22.505456933772862,3.9988853931427,0.079977707862854,66.0,50,1,0.31554762098554434
