scale,instance_idx,seed,method,satellites,tasks,hv,igd,igd_norm,coverage,seconds,points,nd_points,avg_scheduled,reference_hv
s15_n600,7,20260701,MOEA/D,15,600,0.11205119231999504,0.15686574149161525,0.5592781449081207,0.0,146.70398545265198,19,19,,0.1624514501042786
s15_n600,7,20260701,MONP,15,600,0.1551065331340302,0.03684588174521208,0.13136773009846564,0.0,78.10291719436646,50,14,108.04,0.1624514501042786
s15_n600,7,20260701,NSGA-II,15,600,0.11917072745306209,0.15079481553396784,0.5376332900457281,0.0,155.92629861831665,37,37,,0.1624514501042786
s15_n600,7,20260701,KDPCS,15,600,0.1624514501042786,0.0,0.0,1.0,2.320495128631592,50,21,117.22,0.1624514501042786
s15_n600,7,20260701,SPEA2,15,600,0.11409456449809965,0.1488127841727725,0.5305666940363101,0.0,227.68990325927734,41,41,,0.1624514501042786
s15_n600,8,20260701,IBEA,15,600,0.11651419265510941,0.14162775061979502,0.253204931480189,0.0,181.1204628944397,23,23,,0.1681472390378232
s15_n600,8,20260701,MOEA/D,15,600,0.11025023720935341,0.1573169440630958,0.28125438600732433,0.0,148.15900874137878,23,23,,0.1681472390378232
s15_n600,8,20260701,MONP,15,600,0.1501184330988708,0.044020620240661945,0.07870094725767919,0.0,80.40830707550049,50,14,107.3,0.1681472390378232
s15_n600,8,20260701,NSGA-II,15,600,0.10940757853827772,0.1422787240723025,0.25436875486731647,0.0,210.54446148872375,45,45,,0.1681472390378232
s15_n600,8,20260701,KDPCS,15,600,0.1681472390378232,0.0,0.0,1.0,2.33569598197937,50,19,119.24,0.1681472390378232
s15_n600,8,20260701,SPEA2,15,600,0.1157137692810731,0.13946006975882266,0.24932950818587377,0.0,129.82332921028137,30,30,,0.1681472390378232
s15_n600,9,20260701,IBEA,15,600,0.11901527614264384,0.17557009201426046,0.6152021452364065,0.0,177.34533643722534,28,28,,0.17236023095567843
s15_n600,9,20260701,MOEA/D,15,600,0.11901527614264384,0.17606484955770518,0.6169357884703257,0.0,122.21024417877197,11,11,,0.17236023095567843
s15_n600,9,20260701,MONP,15,600,0.1550796056988174,0.026030889424275748,0.09121291008337222,0.0,69.71134901046753,50,12,102.78,0.17236023095567843
s15_n600,9,20260701,NSGA-II,15,600,0.12293898791689455,0.1711989663183753,0.599885607696584,0.0,107.55191206932068,23,23,,0.17236023095567843
s15_n600,9,20260701,KDPCS,15,600,0.17236023095567843,0.0,0.0,1.0,2.2095656394958496,50,23,112.52,0.17236023095567843
s15_n600,9,20260701,SPEA2,15,600,0.11825794571991913,0.16921981290394916,0.5929506029224905,0.0,237.14837336540222,33,33,,0.17236023095567843
s15_n800,0,20260701,IBEA,15,800,0.0811750737817596,0.13803406666737944,0.23014843486547124,0.0,244.6146092414856,22,22,,0.11588179300733302
s15_n800,0,20260701,MOEA/D,15,800,0.08351887229530083,0.14133022882831073,0.2356442271775904,0.0,128.34607005119324,14,14,,0.11588179300733302
s15_n800,0,20260701,MONP,15,800,0.11588179300733302,0.03276149981997801,0.054624253921189664,0.04,105.95178937911987,50,12,100.78,0.11588179300733302
s15_n800,0,20260701,NSGA-II,15,800,0.0864231236823628,0.12696316366458546,0.21168957858341825,0.0,141.72084712982178,23,23,,0.11588179300733302
s15_n800,0,20260701,KDPCS,15,800,0.12479826615721844,0.0003765377616580875,0.0006278129638981092,0.96,2.8470492362976074,50,24,114.12,0.11588179300733302
s15_n800,0,20260701,SPEA2,15,800,0.08370126911443239,0.13341875680939952,0.22245318712063114,0.0,211.37580943107605,30,30,,0.11588179300733302
s15_n800,1,20260701,IBEA,15,800,0.07686962395118375,0.14826575972637268,0.2699022091669734,0.0,366.597284078598,40,40,,0.11460233796635663
s15_n800,1,20260701,MOEA/D,15,800,0.07686962395118375,0.1529488764274368,0.2784273301776279,0.0,300.0008542537689,17,17,,0.11460233796635663
s15_n800,1,20260701,MONP,15,800,0.1039163583411942,0.03212088073068649,0.05847268233475398,0.0,109.16049718856812,50,16,103.58,0.11460233796635663
s15_n800,1,20260701,NSGA-II,15,800,0.08220344332858691,0.13727135086737585,0.2498880451077556,0.0,348.2034521102905,34,34,,0.11460233796635663
s15_n800,1,20260701,KDPCS,15,800,0.11460233796635663,0.0,0.0,1.0,2.8511693477630615,50,21,117.08,0.11460233796635663
s15_n800,1,20260701,SPEA2,15,800,0.08185651982931859,0.13698306992507925,0.24936325999668085,0.0,378.3831913471222,38,38,,0.11460233796635663
s15_n800,2,20260701,IBEA,15,800,0.08986049816542879,0.17210185547429835,0.32990962885167935,0.0,236.38780426979065,30,30,,0.12765907558697068
s15_n800,2,20260701,MOEA/D,15,800,0.08420202356217553,0.18141940345119575,0.34777084706106115,0.0,118.4072163105011,16,16,,0.12765907558697068
s15_n800,2,20260701,MONP,15,800,0.12377685427993255,0.026935946489794756,0.05163470251222236,0.0,77.14546966552734,50,11,107.34,0.12765907558697068
s15_n800,2,20260701,NSGA-II,15,800,0.08704210861769612,0.17598484854481616,0.33735310933710316,0.0,161.97246098518372,33,33,,0.12765907558697068
s15_n800,2,20260701,KDPCS,15,800,0.12765907558697068,0.0,0.0,1.0,2.888275146484375,50,21,116.52,0.12765907558697068
s15_n800,2,20260701,SPEA2,15,800,0.08542918189308776,0.1690846280915619,0.3241257727552042,0.0,247.44242644309998,40,40,,0.12765907558697068
s15_n800,3,20260701,IBEA,15,800,0.08030361867326495,0.15106885202800382,0.27059384437284895,0.0,194.2719235420227,38,38,,0.1142184264954215
s15_n800,3,20260701,MOEA/D,15,800,0.09129441960093261,0.16794070221252977,0.30081462610135073,0.0,56.41405534744263,5,5,,0.1142184264954215
s15_n800,3,20260701,MONP,15,800,0.10964143729765426,0.025971903108877235,0.046520755361320144,0.0,84.94605851173401,50,11,102.66,0.1142184264954215
s15_n800,3,20260701,NSGA-II,15,800,0.08126805481696199,0.14544750670512643,0.2605249160594018,0.0,137.87335872650146,30,30,,0.1142184264954215
s15_n800,3,20260701,KDPCS,15,800,0.1142184264954215,0.0,0.0,1.0,2.777421712875366,50,29,112.6,0.1142184264954215
s15_n800,3,20260701,SPEA2,15,800,0.08375010474331733,0.1375092595389497,0.24630596364504542,0.0,235.29591965675354,33,33,,0.1142184264954215
s15_n800,4,20260701,IBEA,15,800,0.08608615665892419,0.13163650874142585,0.23834192749513886,0.0,159.58069372177124,36,36,,0.11348020072625131
s15_n800,4,20260701,MOEA/D,15,800,0.09050229549279326,0.12712751831688393,0.2301779198112717,0.0,124.95438432693481,18,18,,0.11348020072625131
s15_n800,4,20260701,MONP,15,800,0.10808907127033483,0.026701618422970468,0.04834612572923481,0.0,80.69883608818054,50,13,102.08,0.11348020072625131
s15_n800,4,20260701,NSGA-II,15,800,0.09045515706170468,0.12341758825895664,0.22346069607651403,0.0,160.08397006988525,27,27,,0.11348020072625131
s15_n800,4,20260701,KDPCS,15,800,0.11348020072625131,0.0,0.0,1.0,2.752708673477173,50,18,112.9,0.11348020072625131
s15_n800,4,20260701,SPEA2,15,800,0.0899161843896112,0.12328490617595585,0.2232204610253961,0.0,127.85399222373962,29,29,,0.11348020072625131
s15_n800,5,20260701,IBEA,15,800,0.08148016453041838,0.16574823850649567,0.3415200170036852,0.0,203.31388640403748,32,32,,0.1158602134978307
s15_n800,5,20260701,MOEA/D,15,800,0.0793149635542813,0.17531583305839768,0.36123380149691753,0.0,93.2724084854126,14,14,,0.1158602134978307
s15_n800,5,20260701,MONP,15,800,0.12318409064705754,0.02683224096176204,0.05528714797864245,0.0,74.57477474212646,50,8,105.32,0.1158602134978307
s15_n800,5,20260701,NSGA-II,15,800,0.08361182337514377,0.16961828964921036,0.349494158653542,0.0,236.82293891906738,42,42,,0.1158602134978307
s15_n800,5,20260701,KDPCS,15,800,0.1158602134978307,0.0,0.0,1.0,2.859184980392456,50,21,115.96,0.1158602134978307
s15_n800,5,20260701,SPEA2,15,800,0.0848886341222916,0.16864360106107604,0.34748583768318136,0.0,144.8344748020172,27,27,,0.1158602134978307
s15_n800,6,20260701,IBEA,15,800,0.09206550740464035,0.137921293760274,0.3078815982943556,0.0,203.13969683647156,27,27,,0.14179359681382972
s15_n800,6,20260701,MOEA/D,15,800,0.09293833366796482,0.13903797482415162,0.3103743645769084,0.0,59.53432488441467,8,8,,0.14179359681382972
s15_n800,6,20260701,MONP,15,800,0.13825649664529677,0.027510972706127467,0.061412723274747866,0.0,77.86786198616028,50,10,107.26,0.14179359681382972
s15_n800,6,20260701,NSGA-II,15,800,0.09305635310265548,0.1347805907071478,0.30087060927735015,0.0,241.06974363327026,40,40,,0.14179359681382972
s15_n800,6,20260701,KDPCS,15,800,0.14179359681382972,0.0,0.0,1.0,2.923905611038208,50,20,118.54,0.14179359681382972
s15_n800,6,20260701,SPEA2,15,800,0.09874265607335254,0.12262943806151605,0.27374560054477287,0.0,171.33194065093994,27,27,,0.14179359681382972
s15_n800,7,20260701,IBEA,15,800,0.0811957950754323,0.1749035707543978,0.29831710807607925,0.0,283.05930733680725,26,26,,0.12655335493837958
s15_n800,7,20260701,MOEA/D,15,800,0.0811957950754323,0.17855800366238062,0.3045501418104124,0.0,221.74755311012268,18,18,,0.12655335493837958
s15_n800,7,20260701,MONP,15,800,0.11909138443408489,0.04401964982060531,0.0750803118333391,0.0,102.16796064376831,50,12,108.36,0.12655335493837958
s15_n800,7,20260701,NSGA-II,15,800,0.08534028664687586,0.1690425004670551,0.2883204137215316,0.0,263.02908992767334,37,37,,0.12655335493837958
s15_n800,7,20260701,KDPCS,15,800,0.12655335493837958,0.0,0.0,1.0,2.9722821712493896,50,27,119.08,0.12655335493837958
s15_n800,7,20260701,SPEA2,15,800,0.08348419470098116,0.16687780496622862,0.2846282895476996,0.0,171.6671166419983,34,34,,0.12655335493837958
s15_n800,8,20260701,IBEA,15,800,0.08554687704529157,0.14782174963170722,0.35033675584056234,0.0,318.52178025245667,33,33,,0.12964674188333972
s15_n800,8,20260701,MOEA/D,15,800,0.08607150262050352,0.1563346246102287,0.3705122239992196,0.0,159.38545179367065,17,17,,0.12964674188333972
s15_n800,8,20260701,MONP,15,800,0.12739677767189667,0.03128561094807957,0.07414673058158142,0.0,104.7869119644165,50,11,111.74,0.12964674188333972
s15_n800,8,20260701,NSGA-II,15,800,0.09210125338884557,0.13743815463862732,0.3257276912549973,0.0,166.01571249961853,31,31,,0.12964674188333972
s15_n800,8,20260701,KDPCS,15,800,0.12964674188333972,0.0,0.0,1.0,2.976473569869995,50,25,121.1,0.12964674188333972
s15_n800,8,20260701,SPEA2,15,800,0.08944035368187948,0.141911839226562,0.336330299795999,0.0,208.30074667930603,33,33,,0.12964674188333972
s15_n800,9,20260701,IBEA,15,800,0.07847165642481052,0.1665425474469728,0.3978090900076446,0.0,221.1741955280304,23,23,,0.11279777634121467
s15_n800,9,20260701,MOEA/D,15,800,0.0791571517457176,0.1677464071295971,0.40068466944474995,0.0,245.71738052368164,19,19,,0.11279777634121467
s15_n800,9,20260701,MONP,15,800,0.11188435981391243,0.03644310687398844,0.08704922198460219,0.0,93.17361307144165,50,13,100.74,0.11279777634121467
s15_n800,9,20260701,NSGA-II,15,800,0.07976216113226908,0.1623698832822874,0.3878421250505994,0.0,198.27405500411987,29,29,,0.11279777634121467
s15_n800,9,20260701,KDPCS,15,800,0.11279777634121467,0.0,0.0,1.0,2.757185220718384,50,24,110.76,0.11279777634121467
s15_n800,9,20260701,SPEA2,15,800,0.08003411172823298,0.16577828431664518,0.3959835455743289,0.0,332.3412845134735,37,37,,0.11279777634121467
s20_n400,0,20260701,IBEA,20,400,0.23589212093624973,0.1243343275693569,0.3003014255233567,0.0,257.4763398170471,29,29,,0.26733824432474373
s20_n400,0,20260701,MOEA/D,20,400,0.23589212093624973,0.13390627419955825,0.323420296025789,0.0,268.5222330093384,17,17,,0.26733824432474373
s20_n400,0,20260701,MONP,20,400,0.26733824432474373,0.030942390539372724,0.07473434062600864,0.045454545454545456,75.66556215286255,50,13,123.84,0.26733824432474373
s20_n400,0,20260701,NSGA-II,20,400,0.2450689693798409,0.11774476613667183,0.28438583141114177,0.0,242.54551720619202,26,26,,0.26733824432474373
s20_n400,0,20260701,KDPCS,20,400,0.2829094822996868,0.000781903187116452,0.001888510166923493,0.9545454545454546,2.48580002784729,50,21,134.48,0.26733824432474373
s20_n400,0,20260701,SPEA2,20,400,0.22743017169506144,0.11985328104183308,0.2894784719082238,0.0,270.37923860549927,30,30,,0.26733824432474373
s20_n400,1,20260701,IBEA,20,400,0.21344897343121486,0.14105295011071514,0.34862951060705427,0.0,262.94505763053894,28,28,,0.2702310601997748
s20_n400,1,20260701,MOEA/D,20,400,0.2099704919493275,0.14577061532265106,0.3602897935912398,0.0,98.00904607772827,17,17,,0.2702310601997748
s20_n400,1,20260701,MONP,20,400,0.2702310601997748,0.02957074480631429,0.0730876899917338,0.04,70.27496099472046,50,15,118.06,0.2702310601997748
s20_n400,1,20260701,NSGA-II,20,400,0.21621042339670865,0.13582144589813192,0.3356992120777427,0.0,247.9465456008911,34,34,,0.2702310601997748
s20_n400,1,20260701,KDPCS,20,400,0.2852498612925137,0.0005164287411633789,0.001276416403583812,0.96,2.287285566329956,50,24,124.7,0.2702310601997748
s20_n400,1,20260701,SPEA2,20,400,0.21140064393915975,0.13827311118323593,0.3417588008197522,0.0,175.04491925239563,36,36,,0.2702310601997748
s20_n400,2,20260701,IBEA,20,400,0.18905091382140585,0.2081415799347436,0.5174012376829039,0.0,171.75666189193726,19,19,,0.2539137108973488
s20_n400,2,20260701,MOEA/D,20,400,0.18311920131882053,0.2090854125738868,0.5197474299997457,0.0,172.01231932640076,27,27,,0.2539137108973488
s20_n400,2,20260701,MONP,20,400,0.2539137108973488,0.026607920367244756,0.06614233895263404,0.041666666666666664,48.049396991729736,50,10,114.94,0.2539137108973488
s20_n400,2,20260701,NSGA-II,20,400,0.18844167142106716,0.19973521971777708,0.4965045904006528,0.0,157.089191198349,31,31,,0.2539137108973488
s20_n400,2,20260701,KDPCS,20,400,0.26329214099974957,0.00044316396587981563,0.0011016231572498333,0.9583333333333334,2.2306103706359863,50,23,123.08,0.2539137108973488
s20_n400,2,20260701,SPEA2,20,400,0.1904544371528676,0.19596730783116587,0.48713826256637777,0.0,57.49928593635559,27,27,,0.2539137108973488
s20_n400,3,20260701,IBEA,20,400,0.1616326464584308,0.2159064154749389,0.42667881853587303,0.0,177.10005283355713,29,29,,0.25489976723982416
s20_n400,3,20260701,MOEA/D,20,400,0.1616326464584308,0.2182868094519363,0.43138300339078317,0.0,101.9150013923645,22,22,,0.25489976723982416
s20_n400,3,20260701,MONP,20,400,0.24298780474807646,0.03838791381868719,0.07586300610004602,0.0,47.11023211479187,50,10,114.74,0.25489976723982416
s20_n400,3,20260701,NSGA-II,20,400,0.16580371256523035,0.210466741320256,0.415928819577136,0.0,156.52315402030945,28,28,,0.25489976723982416
s20_n400,3,20260701,KDPCS,20,400,0.25489976723982416,0.0,0.0,1.0,2.1810684204101562,50,25,121.62,0.25489976723982416
s20_n400,3,20260701,SPEA2,20,400,0.16774965545806933,0.20186219857457882,0.3989243404620024,0.0,158.8065025806427,25,25,,0.25489976723982416
s20_n400,4,20260701,IBEA,20,400,0.22829691669450808,0.1623465555512867,0.45476392340370553,0.0,99.69549226760864,25,25,,0.3043373414866865
s20_n400,4,20260701,MOEA/D,20,400,0.23478270860743877,0.15819088309808357,0.4431230856736908,0.0,173.35722970962524,19,19,,0.3043373414866865
s20_n400,4,20260701,MONP,20,400,0.29637650209418454,0.0287115122536976,0.08042646741107039,0.0,51.2722282409668,50,9,127.1,0.3043373414866865
s20_n400,4,20260701,NSGA-II,20,400,0.23862792551558407,0.14640483057462308,0.4101080859478863,0.0,169.63897395133972,23,23,,0.3043373414866865
s20_n400,4,20260701,KDPCS,20,400,0.3043373414866865,0.0,0.0,1.0,2.576241970062256,50,26,136.26,0.3043373414866865
s20_n400,4,20260701,SPEA2,20,400,0.2341606101812766,0.15051565870922642,0.42162330611737103,0.0,97.47506785392761,23,23,,0.3043373414866865
s20_n400,5,20260701,IBEA,20,400,0.12478091421776216,0.23179854842486014,0.43075384438247316,0.0,158.887056350708,29,29,,0.1904943402821945
s20_n400,5,20260701,MOEA/D,20,400,0.12298441720938906,0.23310042846640242,0.43317314267674584,0.0,142.0777702331543,27,27,,0.1904943402821945
s20_n400,5,20260701,MONP,20,400,0.1904943402821945,0.030433396953309082,0.05655472316085382,0.05555555555555555,40.52608609199524,50,10,98.0,0.1904943402821945
s20_n400,5,20260701,NSGA-II,20,400,0.13211996826093872,0.22799946334503784,0.42369396193545245,0.0,149.2714605331421,36,36,,0.1904943402821945
s20_n400,5,20260701,KDPCS,20,400,0.22919384143852825,0.0011314976518703597,0.002102674787072247,0.9444444444444444,1.8921217918395996,50,17,104.44,0.1904943402821945
s20_n400,5,20260701,SPEA2,20,400,0.13662722826959,0.2169518660616618,0.4031640878989625,0.0,96.34629988670349,29,29,,0.1904943402821945
s20_n400,6,20260701,IBEA,20,400,0.1841089804723709,0.15958749083311508,0.3793094797010559,0.0,176.19748854637146,36,36,,0.2526708300003826
s20_n400,6,20260701,MOEA/D,20,400,0.18557599023504004,0.16007226898127735,0.3804617062708825,0.0,155.09339594841003,23,23,,0.2526708300003826
s20_n400,6,20260701,MONP,20,400,0.2463021178444654,0.03281842517618139,0.07800323016045761,0.0,47.931835651397705,50,15,105.86,0.2526708300003826
s20_n400,6,20260701,NSGA-II,20,400,0.1861420881855337,0.15263855811764976,0.3627931723199397,0.0,118.62694430351257,26,26,,0.2526708300003826
s20_n400,6,20260701,KDPCS,20,400,0.2526708300003826,0.0,0.0,1.0,2.0796306133270264,50,22,114.26,0.2526708300003826
s20_n400,6,20260701,SPEA2,20,400,0.1922520548682237,0.1485437113930284,0.35306049106489107,0.0,71.64766383171082,26,26,,0.2526708300003826
s20_n400,7,20260701,IBEA,20,400,0.1911157690379684,0.15860081542178242,0.33715782360548496,0.0,225.54422855377197,30,30,,0.24463729733401102
s20_n400,7,20260701,MOEA/D,20,400,0.1911157690379684,0.16267771362425462,0.3458246020287304,0.0,201.99593710899353,17,17,,0.24463729733401102
s20_n400,7,20260701,MONP,20,400,0.24463729733401102,0.03472032789396674,0.07380939471507213,0.03571428571428571,63.207077980041504,50,14,114.6,0.24463729733401102
s20_n400,7,20260701,NSGA-II,20,400,0.19466543479228085,0.15339170658271342,0.32608416175555105,0.0,214.38891887664795,32,32,,0.24463729733401102
s20_n400,7,20260701,KDPCS,20,400,0.27387807971256806,0.0007431677205878508,0.0015798456683901517,0.9642857142857143,2.3063364028930664,50,27,124.1,0.24463729733401102
s20_n400,7,20260701,SPEA2,20,400,0.19710158871291725,0.15291218952507665,0.32506479166527397,0.0,199.22815370559692,31,31,,0.24463729733401102
s20_n400,8,20260701,IBEA,20,400,0.24254324327393453,0.14094858513013525,0.4199802529086395,0.0,232.4077513217926,24,24,,0.2800523698015899
s20_n400,8,20260701,MOEA/D,20,400,0.2395107343797759,0.15010158052416483,0.44725315754196365,0.0,141.72129201889038,22,22,,0.2800523698015899
s20_n400,8,20260701,MONP,20,400,0.2800523698015899,0.030166635673313968,0.08988661551858622,0.05,64.22990226745605,50,13,125.32,0.2800523698015899
s20_n400,8,20260701,NSGA-II,20,400,0.23830668466838736,0.14504272594309447,0.43217944094931865,0.0,205.23408794403076,25,25,,0.2800523698015899
s20_n400,8,20260701,KDPCS,20,400,0.30962828417452587,0.0007568415797699891,0.0022551380547034317,0.95,2.543233871459961,50,19,134.3,0.2800523698015899
s20_n400,8,20260701,SPEA2,20,400,0.24012460555690326,0.14306945259429146,0.4262997377985349,0.0,149.91656517982483,20,20,,0.2800523698015899
s20_n400,9,20260701,IBEA,20,400,0.22868824884750968,0.14731037481575154,0.29532707720977314,0.0,171.31381177902222,17,17,,0.29467172929457686
s20_n400,9,20260701,MOEA/D,20,400,0.22076780348191974,0.161859158750201,0.3244944039624984,0.0,97.35001683235168,15,15,,0.29467172929457686
s20_n400,9,20260701,MONP,20,400,0.29381851173429,0.034016111329933325,0.06819532398635426,0.0,62.628156423568726,50,10,115.48,0.29467172929457686
s20_n400,9,20260701,NSGA-II,20,400,0.23473153339404507,0.1442784925393872,0.2892487753098376,0.0,96.46884083747864,19,19,,0.29467172929457686
s20_n400,9,20260701,KDPCS,20,400,0.29467172929457686,0.0,0.0,1.0,2.271103858947754,50,23,123.26,0.29467172929457686
s20_n400,9,20260701,SPEA2,20,400,0.24235162049789727,0.14257990212167376,0.28584345002933875,0.0,100.28984761238098,20,20,,0.29467172929457686
s20_n600,0,20260701,IBEA,20,600,0.11798120942535449,0.15838423024083226,0.32662436046009674,0.0,320.1350767612457,24,24,,0.17520360507714258
s20_n600,0,20260701,MOEA/D,20,600,0.11796565091729919,0.1575648143588625,0.32493453826004404,0.0,157.5713028907776,18,18,,0.17520360507714258
s20_n600,0,20260701,MONP,20,600,0.17520360507714258,0.02853519278453381,0.0588460674379128,0.045454545454545456,90.58151054382324,50,10,107.14,0.17520360507714258
s20_n600,0,20260701,NSGA-II,20,600,0.11685227038030711,0.1472476619884786,0.3036582199698835,0.0,305.5629460811615,26,26,,0.17520360507714258
s20_n600,0,20260701,KDPCS,20,600,0.17935002485878068,0.000235084585188549,0.00048479796362606276,0.9545454545454546,2.889686346054077,50,21,117.3,0.17520360507714258
s20_n600,0,20260701,SPEA2,20,600,0.11682735447786294,0.1505007637363794,0.31036685678495074,0.0,148.95430207252502,22,22,,0.17520360507714258
s20_n600,1,20260701,IBEA,20,600,0.16620980310400824,0.1621150119997349,0.4749919493983898,0.0,229.40233516693115,20,20,,0.20946968909537478
s20_n600,1,20260701,MOEA/D,20,600,0.16091018864796156,0.17635130496917445,0.516703845578441,0.0,145.1692395210266,19,19,,0.20946968909537478
s20_n600,1,20260701,MONP,20,600,0.20946968909537478,0.025419311008146067,0.07447779165659867,0.13043478260869565,117.78264307975769,50,13,137.28,0.20946968909537478
s20_n600,1,20260701,NSGA-II,20,600,0.1614657214162732,0.17342203189543814,0.5081211664640817,0.0,308.4847104549408,28,28,,0.20946968909537478
s20_n600,1,20260701,KDPCS,20,600,0.23682757869783141,0.0023600141475553687,0.006914768143476662,0.8695652173913043,3.721259832382202,50,20,151.8,0.20946968909537478
s20_n600,1,20260701,SPEA2,20,600,0.16716875303471582,0.1642902212475322,0.4813652449261496,0.0,190.1501121520996,33,33,,0.20946968909537478
s20_n600,2,20260701,IBEA,20,600,0.15024156546515366,0.1300260175301821,0.47687972305089016,0.0,154.46600723266602,24,24,,0.19321697706620156
s20_n600,2,20260701,MOEA/D,20,600,0.15024156546515366,0.1302902197208996,0.4778487034898209,0.0,139.54360556602478,11,11,,0.19321697706620156
s20_n600,2,20260701,MONP,20,600,0.1816199109491147,0.03222396913741863,0.11818371253495938,0.0,71.20125436782837,50,12,114.38,0.19321697706620156
s20_n600,2,20260701,NSGA-II,20,600,0.15093041392309742,0.12506050925789858,0.4586683661649976,0.0,206.75450944900513,36,36,,0.19321697706620156
s20_n600,2,20260701,KDPCS,20,600,0.19321697706620156,0.0,0.0,1.0,3.0956051349639893,50,19,125.5,0.19321697706620156
s20_n600,2,20260701,SPEA2,20,600,0.15131748022457178,0.12544223377649535,0.4600683681505073,0.0,123.70999431610107,30,30,,0.19321697706620156
s20_n600,3,20260701,IBEA,20,600,0.110025332084441,0.2639631917711566,0.5605647354756121,0.0,169.21468591690063,36,36,,0.21420232714385434
s20_n600,3,20260701,MOEA/D,20,600,0.116194021210731,0.2536016180686332,0.5385604068315576,0.0,83.60034775733948,15,15,,0.21420232714385434
s20_n600,3,20260701,MONP,20,600,0.2083975266976834,0.03136308027600605,0.06660412264548474,0.0,88.5093719959259,50,10,131.48,0.21420232714385434
s20_n600,3,20260701,NSGA-II,20,600,0.12122177097353662,0.2590830843076222,0.5502011081416907,0.0,221.29000854492188,32,32,,0.21420232714385434
s20_n600,3,20260701,KDPCS,20,600,0.21420232714385434,0.0,0.0,1.0,3.4676308631896973,50,23,142.94,0.21420232714385434
s20_n600,3,20260701,SPEA2,20,600,0.11524359800647634,0.25996640666523607,0.5520769733349135,0.0,133.5232915878296,27,27,,0.21420232714385434
s20_n600,4,20260701,IBEA,20,600,0.14241830387758037,0.1971812370593157,0.4716467720621078,0.0,223.86624121665955,28,28,,0.21212923122774313
s20_n600,4,20260701,MOEA/D,20,600,0.13583673985773703,0.20341483230396348,0.48655719213719545,0.0,105.47006940841675,17,17,,0.21212923122774313
s20_n600,4,20260701,MONP,20,600,0.22227806591343524,0.031981427213022856,0.0764978308074209,0.0,83.52323055267334,50,8,127.08,0.21212923122774313
s20_n600,4,20260701,NSGA-II,20,600,0.14309078193220914,0.19500063905675794,0.46643090048928637,0.0,122.59316873550415,31,31,,0.21212923122774313
s20_n600,4,20260701,KDPCS,20,600,0.21212923122774313,0.0,0.0,1.0,3.332834005355835,50,21,137.48,0.21212923122774313
s20_n600,4,20260701,SPEA2,20,600,0.14115596854294007,0.1879560855632849,0.44958071248272713,0.0,128.28591203689575,36,36,,0.21212923122774313
s20_n600,5,20260701,IBEA,20,600,0.1691716466910388,0.11593284485437491,0.22538368208204582,0.0,227.21610164642334,28,28,,0.20424483386328873
s20_n600,5,20260701,MOEA/D,20,600,0.1691716466910388,0.14015382001797053,0.27247139542890725,0.0,109.62246608734131,18,18,,0.20424483386328873
s20_n600,5,20260701,MONP,20,600,0.20424483386328873,0.033859598902954154,0.0658260485555662,0.07692307692307693,72.57730889320374,50,13,127.78,0.20424483386328873
s20_n600,5,20260701,NSGA-II,20,600,0.1695261195947636,0.11478520709693951,0.22315257299650515,0.0,236.47835540771484,33,33,,0.20424483386328873
s20_n600,5,20260701,KDPCS,20,600,0.20973525915433167,0.0004978766418650491,0.0009679161320257576,0.9230769230769231,3.424590826034546,50,12,137.24,0.20424483386328873
s20_n600,5,20260701,SPEA2,20,600,0.1729108470561236,0.10987453782112525,0.2136057985318533,0.0,241.25646686553955,32,32,,0.20424483386328873
s20_n600,6,20260701,IBEA,20,600,0.10288267917136988,0.18014972378474234,0.49856920990316417,0.0,222.3200569152832,30,30,,0.18268924423521257
s20_n600,6,20260701,MOEA/D,20,600,0.10188853281631667,0.19637168033448546,0.5434639113224836,0.0,187.3392698764801,20,20,,0.18268924423521257
s20_n600,6,20260701,MONP,20,600,0.17087859939536845,0.022010069076891875,0.06091345864450026,0.0,64.75900888442993,50,11,106.8,0.18268924423521257
s20_n600,6,20260701,NSGA-II,20,600,0.10467834506113526,0.18162940293330884,0.5026642617773068,0.0,200.98979687690735,27,27,,0.18268924423521257
s20_n600,6,20260701,KDPCS,20,600,0.18268924423521257,0.0,0.0,1.0,2.931654214859009,50,21,117.38,0.18268924423521257
s20_n600,6,20260701,SPEA2,20,600,0.10842607663340063,0.17575996088001172,0.48642042289925574,0.0,109.32146620750427,29,29,,0.18268924423521257
s20_n600,7,20260701,IBEA,20,600,0.13274585493314026,0.17611604762667998,0.461017260507922,0.0,244.09876322746277,30,30,,0.18716861295599194
s20_n600,7,20260701,MOEA/D,20,600,0.1259086058019771,0.18485415434473665,0.48389091725567934,0.0,84.76352834701538,12,12,,0.18716861295599194
s20_n600,7,20260701,MONP,20,600,0.18048576287298101,0.038154714280804206,0.09987722351392425,0.0,93.21394085884094,50,15,124.54,0.18716861295599194
s20_n600,7,20260701,NSGA-II,20,600,0.12880852821412825,0.17702211940000045,0.46338907575354465,0.0,154.5638666152954,28,28,,0.18716861295599194
s20_n600,7,20260701,KDPCS,20,600,0.18716861295599194,0.0,0.0,1.0,3.377836227416992,50,30,138.68,0.18716861295599194
s20_n600,7,20260701,SPEA2,20,600,0.13152993637373048,0.17602893763814706,0.460789233540377,0.0,204.1079523563385,29,29,,0.18716861295599194
