num_prefs,scale,instance_idx,seed,front_type,point_idx,f1,f2
50,s5_n150,4,20260705,all,5,0.3707334595756163,0.6474925913886677
50,s5_n150,4,20260705,all,6,0.3563221933989763,0.6866362679964904
50,s5_n150,4,20260705,all,7,0.37267957968766835,0.701262388640158
50,s5_n150,4,20260705,all,8,0.3387613892276919,0.7573315121285503
50,s5_n150,4,20260705,all,9,0.33672215841760667,0.7851008693284857
50,s5_n150,4,20260705,all,10,0.33814640159981574,0.8252802083421833
50,s5_n150,4,20260705,all,11,0.33270377451589356,0.8252802083421833
50,s5_n150,4,20260705,all,12,0.31917339471427514,0.8158391722084817
50,s5_n150,4,20260705,all,13,0.3315679105492608,0.8158391722084817
50,s5_n150,4,20260705,all,14,0.31012073947223534,0.8311577761754255
50,s5_n150,4,20260705,all,15,0.3048112383105774,0.8525222104047724
50,s5_n150,4,20260705,all,16,0.3088693097048118,0.871337115189123
50,s5_n150,4,20260705,all,17,0.2922269639891679,0.9234398522984656
50,s5_n150,4,20260705,all,18,0.29013804606680377,0.9234398522984655
50,s5_n150,4,20260705,all,19,0.2845927436655337,0.9234398522984655
50,s5_n150,4,20260705,all,20,0.2696327474816712,0.9506109514716599
50,s5_n150,4,20260705,all,21,0.2696327474816712,0.9506109514716599
50,s5_n150,4,20260705,all,22,0.2674341121639388,0.9506109514716599
50,s5_n150,4,20260705,all,23,0.2516698269690452,0.9488946261390898
50,s5_n150,4,20260705,all,24,0.2516698269690452,0.9488946261390898
50,s5_n150,4,20260705,all,25,0.2516698269690452,0.9488946261390898
50,s5_n150,4,20260705,all,26,0.2531702839385472,0.9488946261390896
50,s5_n150,4,20260705,all,27,0.24291035374053346,0.9423232639328751
50,s5_n150,4,20260705,all,28,0.24407236353119438,0.9596017482151591
50,s5_n150,4,20260705,all,29,0.23288850100535713,0.9508229253506782
50,s5_n150,4,20260705,all,30,0.23288850100535713,0.9508229253506782
50,s5_n150,4,20260705,all,31,0.23288850100535713,0.9508229253506782
50,s5_n150,4,20260705,all,32,0.23288850100535713,0.9508229253506782
50,s5_n150,4,20260705,all,33,0.22639538286636984,0.9508229253506782
50,s5_n150,4,20260705,all,34,0.22639538286636984,0.9508229253506782
50,s5_n150,4,20260705,all,35,0.22639538286636982,0.950822925350678
50,s5_n150,4,20260705,all,36,0.23333698022602248,0.9508229253506782
50,s5_n150,4,20260705,all,37,0.23333698022602248,0.9508229253506782
50,s5_n150,4,20260705,all,38,0.23333698022602248,0.9508229253506782
50,s5_n150,4,20260705,all,39,0.22639538286636984,0.9508229253506782
50,s5_n150,4,20260705,all,40,0.22639538286636984,0.9508229253506782
50,s5_n150,4,20260705,all,41,0.22639538286636984,0.9508229253506782
50,s5_n150,4,20260705,all,42,0.22639538286636984,0.9508229253506782
50,s5_n150,4,20260705,all,43,0.2289559046195232,0.9313728894806993
50,s5_n150,4,20260705,all,44,0.2289559046195232,0.9313728894806993
50,s5_n150,4,20260705,all,45,0.2289559046195232,0.9313728894806993
50,s5_n150,4,20260705,all,46,0.23428540915606583,0.8633835684731933
50,s5_n150,4,20260705,all,47,0.23428540915606583,0.8633835684731933
50,s5_n150,4,20260705,all,48,0.23428540915606583,0.8633835684731933
50,s5_n150,4,20260705,all,49,0.2289559046195232,0.9313728894806993
50,s5_n150,4,20260705,nd,0,0.24407236353119438,0.9596017482151591
50,s5_n150,4,20260705,nd,1,0.2696327474816712,0.9506109514716599
50,s5_n150,4,20260705,nd,2,0.2922269639891679,0.9234398522984656
50,s5_n150,4,20260705,nd,3,0.3088693097048118,0.871337115189123
50,s5_n150,4,20260705,nd,4,0.31012073947223534,0.8311577761754255
50,s5_n150,4,20260705,nd,5,0.33814640159981574,0.8252802083421833
50,s5_n150,4,20260705,nd,6,0.3387613892276919,0.7573315121285503
50,s5_n150,4,20260705,nd,7,0.37267957968766835,0.701262388640158
100,s5_n150,4,20260705,all,0,0.3555931354023068,0.5577975963252938
100,s5_n150,4,20260705,all,1,0.3555931354023068,0.5577975963252938
100,s5_n150,4,20260705,all,2,0.34460103384820306,0.5577975963252938
100,s5_n150,4,20260705,all,3,0.34460103384820306,0.5577975963252938
100,s5_n150,4,20260705,all,4,0.36531132475413874,0.5956864039645986
100,s5_n150,4,20260705,all,5,0.36145891500520133,0.6129648882468828
100,s5_n150,4,20260705,all,6,0.3609010252371146,0.6448634786139201
100,s5_n150,4,20260705,all,7,0.3637580789800381,0.627584994331636
100,s5_n150,4,20260705,all,8,0.36753170125779977,0.627584994331636
100,s5_n150,4,20260705,all,9,0.3736178226761055,0.627584994331636
100,s5_n150,4,20260705,all,10,0.3707334595756163,0.6474925913886677
100,s5_n150,4,20260705,all,11,0.3540166701770743,0.6693577837142062
100,s5_n150,4,20260705,all,12,0.3563221933989763,0.6866362679964904
100,s5_n150,4,20260705,all,13,0.3563221933989763,0.6866362679964901
100,s5_n150,4,20260705,all,14,0.36749028355571267,0.6839839043578738
100,s5_n150,4,20260705,all,15,0.36427864638972557,0.701262388640158
100,s5_n150,4,20260705,all,16,0.3465478327063985,0.7334785395878547
100,s5_n150,4,20260705,all,17,0.3509665209493097,0.7573315121285503
100,s5_n150,4,20260705,all,18,0.33672215841760667,0.7851008693284857
100,s5_n150,4,20260705,all,19,0.3302701838890861,0.8252802083421833
100,s5_n150,4,20260705,all,20,0.33814640159981574,0.8252802083421833
100,s5_n150,4,20260705,all,21,0.33814640159981574,0.8252802083421831
100,s5_n150,4,20260705,all,22,0.33270377451589356,0.8252802083421831
100,s5_n150,4,20260705,all,23,0.33255994850714654,0.8252802083421833
100,s5_n150,4,20260705,all,24,0.31917339471427514,0.8158391722084817
100,s5_n150,4,20260705,all,25,0.31917339471427514,0.8158391722084817
100,s5_n150,4,20260705,all,26,0.3315679105492608,0.8158391722084817
100,s5_n150,4,20260705,all,27,0.3315679105492608,0.8158391722084817
100,s5_n150,4,20260705,all,28,0.31012073947223534,0.8311577761754255
100,s5_n150,4,20260705,all,29,0.31012073947223534,0.8311577761754255
100,s5_n150,4,20260705,all,30,0.3048112383105774,0.8525222104047724
100,s5_n150,4,20260705,all,31,0.3048112383105774,0.8525222104047724
100,s5_n150,4,20260705,all,32,0.3088693097048118,0.871337115189123
100,s5_n150,4,20260705,all,33,0.2922269639891679,0.9234398522984656
100,s5_n150,4,20260705,all,34,0.2922269639891679,0.9234398522984656
100,s5_n150,4,20260705,all,35,0.29013804606680377,0.9234398522984655
100,s5_n150,4,20260705,all,36,0.29013804606680377,0.9234398522984655
100,s5_n150,4,20260705,all,37,0.2845927436655337,0.9234398522984655
100,s5_n150,4,20260705,all,38,0.2845927436655337,0.9234398522984655
100,s5_n150,4,20260705,all,39,0.2767035245818272,0.9234398522984655
100,s5_n150,4,20260705,all,40,0.27833460271542027,0.9310022081069389
100,s5_n150,4,20260705,all,41,0.2696327474816712,0.9506109514716599
100,s5_n150,4,20260705,all,42,0.2696327474816712,0.9506109514716599
100,s5_n150,4,20260705,all,43,0.2696327474816712,0.9506109514716599
100,s5_n150,4,20260705,all,44,0.2674341121639388,0.9506109514716599
100,s5_n150,4,20260705,all,45,0.257155913765456,0.9333324671893757
100,s5_n150,4,20260705,all,46,0.2628308796961179,0.9506109514716596
100,s5_n150,4,20260705,all,47,0.2516698269690452,0.9488946261390898
100,s5_n150,4,20260705,all,48,0.2516698269690452,0.9488946261390898
100,s5_n150,4,20260705,all,49,0.2516698269690452,0.9488946261390898
100,s5_n150,4,20260705,all,50,0.2516698269690452,0.9488946261390898
100,s5_n150,4,20260705,all,51,0.2516698269690452,0.9488946261390898
100,s5_n150,4,20260705,all,52,0.25166982696904516,0.9488946261390896
100,s5_n150,4,20260705,all,53,0.23986783750504512,0.9420142529969446
100,s5_n150,4,20260705,all,54,0.24291035374053346,0.9423232639328751
100,s5_n150,4,20260705,all,55,0.24291035374053346,0.9423232639328751
100,s5_n150,4,20260705,all,56,0.24407236353119438,0.9596017482151591
100,s5_n150,4,20260705,all,57,0.23288850100535713,0.9508229253506782
100,s5_n150,4,20260705,all,58,0.23288850100535713,0.9508229253506782
100,s5_n150,4,20260705,all,59,0.23288850100535713,0.9508229253506782
100,s5_n150,4,20260705,all,60,0.23288850100535713,0.9508229253506782
100,s5_n150,4,20260705,all,61,0.23288850100535713,0.9508229253506782
100,s5_n150,4,20260705,all,62,0.23288850100535713,0.9508229253506782
100,s5_n150,4,20260705,all,63,0.23288850100535713,0.9508229253506782
100,s5_n150,4,20260705,all,64,0.23288850100535713,0.9508229253506782
100,s5_n150,4,20260705,all,65,0.23288850100535713,0.9508229253506782
100,s5_n150,4,20260705,all,66,0.22639538286636984,0.9508229253506782
100,s5_n150,4,20260705,all,67,0.22639538286636984,0.9508229253506782
100,s5_n150,4,20260705,all,68,0.22639538286636984,0.9508229253506782
100,s5_n150,4,20260705,all,69,0.22639538286636984,0.9508229253506782
100,s5_n150,4,20260705,all,70,0.22639538286636982,0.950822925350678
100,s5_n150,4,20260705,all,71,0.22639538286636982,0.950822925350678
100,s5_n150,4,20260705,all,72,0.23333698022602248,0.9508229253506782
100,s5_n150,4,20260705,all,73,0.23333698022602248,0.9508229253506782
100,s5_n150,4,20260705,all,74,0.23333698022602248,0.9508229253506782
100,s5_n150,4,20260705,all,75,0.23333698022602248,0.9508229253506782
100,s5_n150,4,20260705,all,76,0.23333698022602248,0.9508229253506782
100,s5_n150,4,20260705,all,77,0.23333698022602248,0.9508229253506782
100,s5_n150,4,20260705,all,78,0.22639538286636984,0.9508229253506782
100,s5_n150,4,20260705,all,79,0.22639538286636984,0.9508229253506782
100,s5_n150,4,20260705,all,80,0.22639538286636984,0.9508229253506782
100,s5_n150,4,20260705,all,81,0.22639538286636984,0.9508229253506782
100,s5_n150,4,20260705,all,82,0.22639538286636984,0.9508229253506782
100,s5_n150,4,20260705,all,83,0.22639538286636984,0.9508229253506782
100,s5_n150,4,20260705,all,84,0.22639538286636984,0.9508229253506782
100,s5_n150,4,20260705,all,85,0.22639538286636984,0.9508229253506782
100,s5_n150,4,20260705,all,86,0.2289559046195232,0.9313728894806993
100,s5_n150,4,20260705,all,87,0.2289559046195232,0.9313728894806993
100,s5_n150,4,20260705,all,88,0.2289559046195232,0.9313728894806993
100,s5_n150,4,20260705,all,89,0.2289559046195232,0.9313728894806993
100,s5_n150,4,20260705,all,90,0.2289559046195232,0.9313728894806993
100,s5_n150,4,20260705,all,91,0.2289559046195232,0.9313728894806993
100,s5_n150,4,20260705,all,92,0.23428540915606583,0.8633835684731933
100,s5_n150,4,20260705,all,93,0.23428540915606583,0.8633835684731933
100,s5_n150,4,20260705,all,94,0.23428540915606583,0.8633835684731933
100,s5_n150,4,20260705,all,95,0.23428540915606583,0.8633835684731933
100,s5_n150,4,20260705,all,96,0.23428540915606583,0.8633835684731933
100,s5_n150,4,20260705,all,97,0.23428540915606583,0.8633835684731933
100,s5_n150,4,20260705,all,98,0.2289559046195232,0.9313728894806993
100,s5_n150,4,20260705,all,99,0.2289559046195232,0.9313728894806993
100,s5_n150,4,20260705,nd,0,0.24407236353119438,0.9596017482151591
100,s5_n150,4,20260705,nd,1,0.2696327474816712,0.9506109514716599
100,s5_n150,4,20260705,nd,2,0.27833460271542027,0.9310022081069389
100,s5_n150,4,20260705,nd,3,0.2922269639891679,0.9234398522984656
100,s5_n150,4,20260705,nd,4,0.3088693097048118,0.871337115189123
100,s5_n150,4,20260705,nd,5,0.31012073947223534,0.8311577761754255
100,s5_n150,4,20260705,nd,6,0.33814640159981574,0.8252802083421833
100,s5_n150,4,20260705,nd,7,0.3509665209493097,0.7573315121285503
100,s5_n150,4,20260705,nd,8,0.36427864638972557,0.701262388640158
100,s5_n150,4,20260705,nd,9,0.36749028355571267,0.6839839043578738
100,s5_n150,4,20260705,nd,10,0.3707334595756163,0.6474925913886677
100,s5_n150,4,20260705,nd,11,0.3736178226761055,0.627584994331636
150,s5_n150,4,20260705,all,0,0.3555931354023068,0.5577975963252938
150,s5_n150,4,20260705,all,1,0.3555931354023068,0.5577975963252938
150,s5_n150,4,20260705,all,2,0.3501320242101144,0.5577975963252938
150,s5_n150,4,20260705,all,3,0.34460103384820306,0.5577975963252938
150,s5_n150,4,20260705,all,4,0.34460103384820306,0.5577975963252938
150,s5_n150,4,20260705,all,5,0.34229729593126024,0.5956864039645986
150,s5_n150,4,20260705,all,6,0.36531132475413874,0.5956864039645986
150,s5_n150,4,20260705,all,7,0.36145891500520133,0.6129648882468828
150,s5_n150,4,20260705,all,8,0.3609010252371146,0.6448634786139201
150,s5_n150,4,20260705,all,9,0.3609010252371146,0.6448634786139201
150,s5_n150,4,20260705,all,10,0.3637580789800381,0.627584994331636
150,s5_n150,4,20260705,all,11,0.3650432379292914,0.627584994331636
150,s5_n150,4,20260705,all,12,0.36753170125779977,0.627584994331636
150,s5_n150,4,20260705,all,13,0.3736178226761055,0.627584994331636
150,s5_n150,4,20260705,all,14,0.3707334595756163,0.6474925913886677
150,s5_n150,4,20260705,all,15,0.3707334595756163,0.6474925913886677
150,s5_n150,4,20260705,all,16,0.3540166701770743,0.6693577837142062
150,s5_n150,4,20260705,all,17,0.3540166701770743,0.6693577837142062
150,s5_n150,4,20260705,all,18,0.3563221933989763,0.6866362679964904
150,s5_n150,4,20260705,all,19,0.3563221933989763,0.6866362679964904
150,s5_n150,4,20260705,all,20,0.3592056347355504,0.701262388640158
150,s5_n150,4,20260705,all,21,0.36749028355571267,0.6839839043578738
150,s5_n150,4,20260705,all,22,0.36427864638972557,0.701262388640158
150,s5_n150,4,20260705,all,23,0.3642786463897256,0.701262388640158
150,s5_n150,4,20260705,all,24,0.3465478327063985,0.7334785395878547
150,s5_n150,4,20260705,all,25,0.34191102383140365,0.7573315121285503
150,s5_n150,4,20260705,all,26,0.340206690102641,0.7851008693284857
150,s5_n150,4,20260705,all,27,0.33672215841760667,0.7851008693284857
150,s5_n150,4,20260705,all,28,0.3302701838890861,0.8252802083421831
150,s5_n150,4,20260705,all,29,0.33814640159981574,0.8252802083421833
150,s5_n150,4,20260705,all,30,0.33814640159981574,0.8252802083421833
150,s5_n150,4,20260705,all,31,0.33814640159981574,0.8252802083421833
150,s5_n150,4,20260705,all,32,0.33814640159981574,0.8252802083421831
150,s5_n150,4,20260705,all,33,0.33270377451589356,0.8252802083421831
150,s5_n150,4,20260705,all,34,0.33270377451589356,0.8252802083421833
150,s5_n150,4,20260705,all,35,0.33254975969941797,0.8252802083421833
150,s5_n150,4,20260705,all,36,0.31917339471427514,0.8158391722084817
150,s5_n150,4,20260705,all,37,0.31917339471427514,0.8158391722084817
150,s5_n150,4,20260705,all,38,0.329128671953589,0.8158391722084817
150,s5_n150,4,20260705,all,39,0.3315679105492608,0.8158391722084817
150,s5_n150,4,20260705,all,40,0.3315679105492608,0.8158391722084817
150,s5_n150,4,20260705,all,41,0.3315679105492608,0.8158391722084817
150,s5_n150,4,20260705,all,42,0.3158664591060928,0.8577973192801105
150,s5_n150,4,20260705,all,43,0.31012073947223534,0.8311577761754255
150,s5_n150,4,20260705,all,44,0.31012073947223534,0.8311577761754255
150,s5_n150,4,20260705,all,45,0.3048112383105774,0.8525222104047724
150,s5_n150,4,20260705,all,46,0.3048112383105774,0.8525222104047724
150,s5_n150,4,20260705,all,47,0.3048112383105774,0.8525222104047724
150,s5_n150,4,20260705,all,48,0.3088693097048118,0.871337115189123
150,s5_n150,4,20260705,all,49,0.29627192077573805,0.9020754180691187
150,s5_n150,4,20260705,all,50,0.2922269639891679,0.9234398522984656
150,s5_n150,4,20260705,all,51,0.2922269639891679,0.9234398522984656
150,s5_n150,4,20260705,all,52,0.2922269639891679,0.9234398522984656
150,s5_n150,4,20260705,all,53,0.29013804606680377,0.9234398522984655
150,s5_n150,4,20260705,all,54,0.29013804606680377,0.9234398522984655
150,s5_n150,4,20260705,all,55,0.29013804606680377,0.9234398522984655
150,s5_n150,4,20260705,all,56,0.2845927436655337,0.9234398522984655
150,s5_n150,4,20260705,all,57,0.2845927436655337,0.9234398522984655
150,s5_n150,4,20260705,all,58,0.2845927436655337,0.9234398522984655
150,s5_n150,4,20260705,all,59,0.27833460271542027,0.9310022081069389
150,s5_n150,4,20260705,all,60,0.27833460271542027,0.9310022081069389
150,s5_n150,4,20260705,all,61,0.2696327474816712,0.9506109514716599
150,s5_n150,4,20260705,all,62,0.2696327474816712,0.9506109514716599
150,s5_n150,4,20260705,all,63,0.2696327474816712,0.9506109514716599
150,s5_n150,4,20260705,all,64,0.2696327474816712,0.9506109514716599
150,s5_n150,4,20260705,all,65,0.2696327474816712,0.9506109514716599
150,s5_n150,4,20260705,all,66,0.2674341121639388,0.9506109514716599
150,s5_n150,4,20260705,all,67,0.262621578668316,0.9506109514716599
150,s5_n150,4,20260705,all,68,0.257155913765456,0.9333324671893757
150,s5_n150,4,20260705,all,69,0.2628308796961179,0.9506109514716596
150,s5_n150,4,20260705,all,70,0.2516698269690452,0.9488946261390898
150,s5_n150,4,20260705,all,71,0.2516698269690452,0.9488946261390898
150,s5_n150,4,20260705,all,72,0.2516698269690452,0.9488946261390898
150,s5_n150,4,20260705,all,73,0.2516698269690452,0.9488946261390898
150,s5_n150,4,20260705,all,74,0.2516698269690452,0.9488946261390898
150,s5_n150,4,20260705,all,75,0.2516698269690452,0.9488946261390898
150,s5_n150,4,20260705,all,76,0.2516698269690452,0.9488946261390898
150,s5_n150,4,20260705,all,77,0.2516698269690452,0.9488946261390898
150,s5_n150,4,20260705,all,78,0.25166982696904516,0.9488946261390896
150,s5_n150,4,20260705,all,79,0.2531702839385472,0.9488946261390896
150,s5_n150,4,20260705,all,80,0.24291035374053346,0.9423232639328751
150,s5_n150,4,20260705,all,81,0.24291035374053346,0.9423232639328751
150,s5_n150,4,20260705,all,82,0.24291035374053346,0.9423232639328751
150,s5_n150,4,20260705,all,83,0.24291035374053346,0.9423232639328751
150,s5_n150,4,20260705,all,84,0.24407236353119438,0.9596017482151591
150,s5_n150,4,20260705,all,85,0.24407236353119438,0.9596017482151591
150,s5_n150,4,20260705,all,86,0.23288850100535713,0.9508229253506782
150,s5_n150,4,20260705,all,87,0.23288850100535713,0.9508229253506782
150,s5_n150,4,20260705,all,88,0.23288850100535713,0.9508229253506782
150,s5_n150,4,20260705,all,89,0.23288850100535713,0.9508229253506782
150,s5_n150,4,20260705,all,90,0.23288850100535713,0.9508229253506782
150,s5_n150,4,20260705,all,91,0.23288850100535713,0.9508229253506782
150,s5_n150,4,20260705,all,92,0.23288850100535713,0.9508229253506782
150,s5_n150,4,20260705,all,93,0.23288850100535713,0.9508229253506782
150,s5_n150,4,20260705,all,94,0.23288850100535713,0.9508229253506782
150,s5_n150,4,20260705,all,95,0.23288850100535713,0.9508229253506782
150,s5_n150,4,20260705,all,96,0.23288850100535713,0.9508229253506782
150,s5_n150,4,20260705,all,97,0.23288850100535713,0.9508229253506782
150,s5_n150,4,20260705,all,98,0.23288850100535713,0.9508229253506782
150,s5_n150,4,20260705,all,99,0.23288850100535713,0.9508229253506782
150,s5_n150,4,20260705,all,100,0.22639538286636984,0.9508229253506782
150,s5_n150,4,20260705,all,101,0.22639538286636984,0.9508229253506782
150,s5_n150,4,20260705,all,102,0.22639538286636984,0.9508229253506782
150,s5_n150,4,20260705,all,103,0.22639538286636984,0.9508229253506782
150,s5_n150,4,20260705,all,104,0.22639538286636982,0.950822925350678
150,s5_n150,4,20260705,all,105,0.22639538286636982,0.950822925350678
150,s5_n150,4,20260705,all,106,0.22639538286636982,0.950822925350678
150,s5_n150,4,20260705,all,107,0.22639538286636982,0.950822925350678
150,s5_n150,4,20260705,all,108,0.23333698022602248,0.9508229253506782
150,s5_n150,4,20260705,all,109,0.23333698022602248,0.9508229253506782
150,s5_n150,4,20260705,all,110,0.23333698022602248,0.9508229253506782
150,s5_n150,4,20260705,all,111,0.23333698022602248,0.9508229253506782
150,s5_n150,4,20260705,all,112,0.23333698022602248,0.9508229253506782
150,s5_n150,4,20260705,all,113,0.23333698022602248,0.9508229253506782
150,s5_n150,4,20260705,all,114,0.23333698022602248,0.9508229253506782
150,s5_n150,4,20260705,all,115,0.23333698022602248,0.9508229253506782
150,s5_n150,4,20260705,all,116,0.23333698022602248,0.9508229253506782
150,s5_n150,4,20260705,all,117,0.22639538286636984,0.9508229253506782
150,s5_n150,4,20260705,all,118,0.22639538286636984,0.9508229253506782
150,s5_n150,4,20260705,all,119,0.22639538286636984,0.9508229253506782
150,s5_n150,4,20260705,all,120,0.22639538286636984,0.9508229253506782
150,s5_n150,4,20260705,all,121,0.22639538286636984,0.9508229253506782
150,s5_n150,4,20260705,all,122,0.22639538286636984,0.9508229253506782
150,s5_n150,4,20260705,all,123,0.22639538286636984,0.9508229253506782
150,s5_n150,4,20260705,all,124,0.22639538286636984,0.9508229253506782
150,s5_n150,4,20260705,all,125,0.22639538286636984,0.9508229253506782
150,s5_n150,4,20260705,all,126,0.22639538286636984,0.9508229253506782
150,s5_n150,4,20260705,all,127,0.22639538286636984,0.9508229253506782
150,s5_n150,4,20260705,all,128,0.22639538286636984,0.9508229253506782
150,s5_n150,4,20260705,all,129,0.22639538286636984,0.9508229253506782
150,s5_n150,4,20260705,all,130,0.2289559046195232,0.9313728894806993
150,s5_n150,4,20260705,all,131,0.2289559046195232,0.9313728894806993
150,s5_n150,4,20260705,all,132,0.2289559046195232,0.9313728894806993
150,s5_n150,4,20260705,all,133,0.2289559046195232,0.9313728894806993
150,s5_n150,4,20260705,all,134,0.2289559046195232,0.9313728894806993
150,s5_n150,4,20260705,all,135,0.2289559046195232,0.9313728894806993
150,s5_n150,4,20260705,all,136,0.2289559046195232,0.9313728894806993
150,s5_n150,4,20260705,all,137,0.2289559046195232,0.9313728894806993
150,s5_n150,4,20260705,all,138,0.23428540915606583,0.8633835684731933
150,s5_n150,4,20260705,all,139,0.23428540915606583,0.8633835684731933
150,s5_n150,4,20260705,all,140,0.23428540915606583,0.8633835684731933
150,s5_n150,4,20260705,all,141,0.23428540915606583,0.8633835684731933
150,s5_n150,4,20260705,all,142,0.23428540915606583,0.8633835684731933
150,s5_n150,4,20260705,all,143,0.23428540915606583,0.8633835684731933
150,s5_n150,4,20260705,all,144,0.23428540915606583,0.8633835684731933
150,s5_n150,4,20260705,all,145,0.23428540915606583,0.8633835684731933
150,s5_n150,4,20260705,all,146,0.23428540915606583,0.8633835684731933
150,s5_n150,4,20260705,all,147,0.2289559046195232,0.9313728894806993
150,s5_n150,4,20260705,all,148,0.2289559046195232,0.9313728894806993
150,s5_n150,4,20260705,all,149,0.2289559046195232,0.9313728894806993
150,s5_n150,4,20260705,nd,0,0.24407236353119438,0.9596017482151591
150,s5_n150,4,20260705,nd,1,0.2696327474816712,0.9506109514716599
150,s5_n150,4,20260705,nd,2,0.27833460271542027,0.9310022081069389
150,s5_n150,4,20260705,nd,3,0.2922269639891679,0.9234398522984656
150,s5_n150,4,20260705,nd,4,0.29627192077573805,0.9020754180691187
150,s5_n150,4,20260705,nd,5,0.3088693097048118,0.871337115189123
150,s5_n150,4,20260705,nd,6,0.3158664591060928,0.8577973192801105
150,s5_n150,4,20260705,nd,7,0.33814640159981574,0.8252802083421833
150,s5_n150,4,20260705,nd,8,0.340206690102641,0.7851008693284857
150,s5_n150,4,20260705,nd,9,0.34191102383140365,0.7573315121285503
150,s5_n150,4,20260705,nd,10,0.3465478327063985,0.7334785395878547
150,s5_n150,4,20260705,nd,11,0.36427864638972557,0.701262388640158
150,s5_n150,4,20260705,nd,12,0.36749028355571267,0.6839839043578738
150,s5_n150,4,20260705,nd,13,0.3707334595756163,0.6474925913886677
150,s5_n150,4,20260705,nd,14,0.3736178226761055,0.627584994331636
200,s5_n150,4,20260705,all,0,0.3555931354023068,0.5577975963252938
200,s5_n150,4,20260705,all,1,0.3555931354023068,0.5577975963252938
200,s5_n150,4,20260705,all,2,0.3555931354023068,0.5577975963252938
200,s5_n150,4,20260705,all,3,0.34460103384820306,0.5577975963252938
200,s5_n150,4,20260705,all,4,0.34460103384820306,0.5577975963252938
200,s5_n150,4,20260705,all,5,0.34460103384820306,0.5577975963252938
200,s5_n150,4,20260705,all,6,0.34460103384820306,0.5577975963252938
200,s5_n150,4,20260705,all,7,0.34229729593126024,0.5956864039645986
200,s5_n150,4,20260705,all,8,0.36531132475413874,0.5956864039645986
200,s5_n150,4,20260705,all,9,0.36531132475413874,0.5956864039645986
200,s5_n150,4,20260705,all,10,0.36145891500520133,0.6129648882468828
200,s5_n150,4,20260705,all,11,0.3609010252371146,0.6448634786139201
200,s5_n150,4,20260705,all,12,0.3609010252371146,0.6448634786139201
200,s5_n150,4,20260705,all,13,0.3637580789800381,0.627584994331636
200,s5_n150,4,20260705,all,14,0.3637580789800381,0.627584994331636
200,s5_n150,4,20260705,all,15,0.3650432379292914,0.627584994331636
200,s5_n150,4,20260705,all,16,0.36753170125779977,0.627584994331636
200,s5_n150,4,20260705,all,17,0.3736178226761055,0.627584994331636
200,s5_n150,4,20260705,all,18,0.3736178226761055,0.627584994331636
200,s5_n150,4,20260705,all,19,0.3707334595756163,0.6474925913886677
200,s5_n150,4,20260705,all,20,0.3707334595756163,0.6474925913886677
200,s5_n150,4,20260705,all,21,0.3579689451509622,0.6693577837142062
200,s5_n150,4,20260705,all,22,0.3540166701770743,0.6693577837142062
200,s5_n150,4,20260705,all,23,0.3540166701770743,0.6693577837142062
200,s5_n150,4,20260705,all,24,0.3563221933989763,0.6866362679964904
200,s5_n150,4,20260705,all,25,0.3563221933989763,0.6866362679964904
200,s5_n150,4,20260705,all,26,0.3563221933989763,0.6866362679964901
200,s5_n150,4,20260705,all,27,0.36749028355571256,0.6839839043578738
200,s5_n150,4,20260705,all,28,0.36749028355571267,0.6839839043578738
200,s5_n150,4,20260705,all,29,0.37267957968766835,0.701262388640158
200,s5_n150,4,20260705,all,30,0.36427864638972557,0.701262388640158
200,s5_n150,4,20260705,all,31,0.3568208954329714,0.701262388640158
200,s5_n150,4,20260705,all,32,0.3465478327063985,0.7334785395878547
200,s5_n150,4,20260705,all,33,0.34191102383140365,0.7573315121285503
200,s5_n150,4,20260705,all,34,0.3509665209493097,0.7573315121285503
200,s5_n150,4,20260705,all,35,0.340206690102641,0.7851008693284857
200,s5_n150,4,20260705,all,36,0.33672215841760667,0.7851008693284857
200,s5_n150,4,20260705,all,37,0.3302701838890861,0.8252802083421831
200,s5_n150,4,20260705,all,38,0.3302701838890861,0.8252802083421833
200,s5_n150,4,20260705,all,39,0.33814640159981574,0.8252802083421833
200,s5_n150,4,20260705,all,40,0.33814640159981574,0.8252802083421833
200,s5_n150,4,20260705,all,41,0.33814640159981574,0.8252802083421833
200,s5_n150,4,20260705,all,42,0.33814640159981574,0.8252802083421831
200,s5_n150,4,20260705,all,43,0.33270377451589356,0.8252802083421831
200,s5_n150,4,20260705,all,44,0.33270377451589356,0.8252802083421831
200,s5_n150,4,20260705,all,45,0.33270377451589356,0.8252802083421833
200,s5_n150,4,20260705,all,46,0.33255994850714654,0.8252802083421833
200,s5_n150,4,20260705,all,47,0.33254975969941797,0.8252802083421833
200,s5_n150,4,20260705,all,48,0.31917339471427514,0.8158391722084817
200,s5_n150,4,20260705,all,49,0.31917339471427514,0.8158391722084817
200,s5_n150,4,20260705,all,50,0.31917339471427514,0.8158391722084817
200,s5_n150,4,20260705,all,51,0.329128671953589,0.8158391722084817
200,s5_n150,4,20260705,all,52,0.3315679105492608,0.8158391722084817
200,s5_n150,4,20260705,all,53,0.3315679105492608,0.8158391722084817
200,s5_n150,4,20260705,all,54,0.3315679105492608,0.8158391722084817
200,s5_n150,4,20260705,all,55,0.3315679105492608,0.8158391722084817
200,s5_n150,4,20260705,all,56,0.3158664591060928,0.8577973192801105
200,s5_n150,4,20260705,all,57,0.31012073947223534,0.8311577761754255
